stdio    D         file_stdio.c:110  file_stdio_fopen                 [   0.00000] opening C:\Users\1463240\Desktop\TrabalhoFinal\bin\Debug\allegro5.cfg r
display  D   display_settings.c:400  _al_score_display_settings       [   0.01300] Single Buffer requirement not met.
d3d      D         d3d_disp.cpp:1677 d3d_create_display_internals     [   0.01303] Trying format 0.
d3d      I         d3d_disp.cpp:1353 d3d_display_thread_proc          [   0.01412] Chose a display format: 23
d3d      I         d3d_disp.cpp:1422 d3d_display_thread_proc          [   0.01417] Normal window.
d3d      I         d3d_disp.cpp:786  d3d_create_device                [   0.03298] Using no depth stencil buffer
d3d      D         d3d_disp.cpp:848  d3d_create_device                [   0.04301] BeginScene succeeded in create_device
d3d      D         d3d_disp.cpp:856  d3d_create_device                [   0.04308] Success
d3d      D         d3d_disp.cpp:1703 d3d_create_display_internals     [   0.04315] Resumed after wait.
d3d      I         d3d_disp.cpp:1736 d3d_create_display_internals     [   0.04320] Format 0 succeeded.
d3d      D         d3d_disp.cpp:1767 d3d_create_display_internals     [   0.04325] Returning d3d_display: 00000000006e8ff0
d3d      D         d3d_disp.cpp:1792 d3d_create_display_locked        [   0.04328] al_display=00000000006e8ff0
d3d      D         d3d_disp.cpp:1793 d3d_create_display_locked        [   0.04331] al_display->vt=0000000002683a30
system   D            wsystem.c:889  _al_win_safe_load_library        [   0.04367] PathFindOnPath found: C:\Windows\system32\d3dx9_43.dll
system   D            wsystem.c:795  load_library_at_path             [   0.04371] Calling LoadLibrary C:\Windows\system32\d3dx9_43.dll
system   I            wsystem.c:798  load_library_at_path             [   0.04424] Loaded C:\Windows\system32\d3dx9_43.dll
d3dx9    I        d3d_d3dx9.cpp:88   _imp_load_d3dx9_module_version   [   0.04429] Module "d3dx9_43.dll" loaded.
dtor     D               dtor.c:196  _al_register_destructor          [   0.04436] added dtor for queue 000000000268f410, func 00007fff4731cc4e
dtor     D               dtor.c:196  _al_register_destructor          [   0.04439] added dtor for timer 000000000268f4e0, func 00007fff47330dc2
audio-dsound I           dsound.cpp:275  _dsound_open                     [   0.04452] Starting DirectSound...
audio-dsound D           dsound.cpp:288  _dsound_open                     [   0.06347] DirectSoundCreate8 succeeded
audio-dsound I           dsound.cpp:77   get_window                       [   0.06354] Using desktop window: 0000000000010010
audio    I              audio.c:391  do_install_audio                 [   0.06370] Using DirectSound driver
audio-dsound D           dsound.cpp:322  _dsound_allocate_voice           [   0.06379] Allocating voice
audio-dsound D           dsound.cpp:381  _dsound_allocate_voice           [   0.06383] Allocated voice
dtor     D               dtor.c:196  _al_register_destructor          [   0.06386] added dtor for voice 0000000002687c90, func 00007fff47455312
dtor     D               dtor.c:196  _al_register_destructor          [   0.06389] added dtor for mixer 0000000002690ba0, func 00007fff4745050f
audio-dsound D           dsound.cpp:477  _dsound_start_voice              [   0.06392] Starting voice
audio-dsound D           dsound.cpp:505  _dsound_start_voice              [   0.06394] CreateSoundBuffer
audio-dsound D           dsound.cpp:513  _dsound_start_voice              [   0.06580] CreateSoundBuffer succeeded
audio-dsound D           dsound.cpp:519  _dsound_start_voice              [   0.06585] Starting _dsound_update thread
audio-dsound I           dsound.cpp:529  _dsound_start_voice              [   0.06659] Voice started
dtor     D               dtor.c:196  _al_register_destructor          [   0.06666] added dtor for sample_instance 0000000002692a50, func 00007fff474490dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.06670] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06672] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06675] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.06678] added dtor for sample_instance 0000000002692770, func 00007fff474490dc
audio    D          kcm_mixer.c:121  _al_rechannel_matrix             [   0.06691] sample matrix:
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06694] 
audio    D          kcm_mixer.c:127  _al_rechannel_matrix             [   0.06696] 
dtor     D               dtor.c:196  _al_register_destructor          [   0.06701] added dtor for bitmap 0000000002692890, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.06778] added dtor for bitmap 00000000026b8970, func 00007fff472f1bf8
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06940] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06944] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06947] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06949] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06951] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06953] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06955] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06957] Fake format
d3d      D         d3d_disp.cpp:1197 real_choose_bitmap_format        [   0.06960] Fake format
d3d      D         d3d_disp.cpp:1205 real_choose_bitmap_format        [   0.06962] Alpha doesn't match
d3d      D         d3d_disp.cpp:1212 real_choose_bitmap_format        [   0.06964] Adapter format is 23
d3d      D         d3d_disp.cpp:1215 real_choose_bitmap_format        [   0.06966] Found a format
d3d      I         d3d_disp.cpp:2388 d3d_create_bitmap                [   0.06969] Chose bitmap format 9
dtor     D               dtor.c:196  _al_register_destructor          [   0.06994] added dtor for bitmap 00000000026d2940, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07318] added dtor for sub_bitmap 0000000002706100, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07328] added dtor for sub_bitmap 00000000027072d0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07331] added dtor for sub_bitmap 0000000002707490, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07334] added dtor for sub_bitmap 0000000002707650, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07337] added dtor for sub_bitmap 0000000002707810, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07340] added dtor for sub_bitmap 00000000027079d0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07342] added dtor for sub_bitmap 0000000002707b90, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07345] added dtor for sub_bitmap 0000000002707d50, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07348] added dtor for sub_bitmap 0000000002707f10, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07350] added dtor for sub_bitmap 00000000027080d0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07353] added dtor for sub_bitmap 0000000002708290, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07355] added dtor for sub_bitmap 0000000002708450, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07358] added dtor for sub_bitmap 0000000002708610, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07361] added dtor for sub_bitmap 00000000027087d0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07364] added dtor for sub_bitmap 0000000002708d60, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07367] added dtor for sub_bitmap 00000000027089e0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07370] added dtor for sub_bitmap 0000000002708ba0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07372] added dtor for sub_bitmap 0000000002708f20, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07375] added dtor for sub_bitmap 00000000027090e0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07377] added dtor for sub_bitmap 00000000027092a0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07380] added dtor for sub_bitmap 0000000002709460, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07382] added dtor for sub_bitmap 0000000002709620, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07386] added dtor for sub_bitmap 000000000270c040, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07389] added dtor for sub_bitmap 000000000270b400, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07391] added dtor for sub_bitmap 000000000270bb00, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07394] added dtor for sub_bitmap 000000000270ab40, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07397] added dtor for sub_bitmap 000000000270bcc0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07399] added dtor for sub_bitmap 000000000270ad00, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07402] added dtor for sub_bitmap 000000000270c200, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07405] added dtor for sub_bitmap 000000000270b080, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07407] added dtor for sub_bitmap 000000000270b240, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07410] added dtor for sub_bitmap 000000000270b5c0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07413] added dtor for sub_bitmap 000000000270a7c0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07416] added dtor for sub_bitmap 000000000270c3c0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07418] added dtor for sub_bitmap 000000000270be80, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07421] added dtor for sub_bitmap 000000000270aec0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07423] added dtor for sub_bitmap 000000000270b780, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07426] added dtor for sub_bitmap 000000000270a600, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07429] added dtor for sub_bitmap 000000000270b940, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07431] added dtor for sub_bitmap 000000000270a980, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07435] added dtor for sub_bitmap 000000000270ea20, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07437] added dtor for sub_bitmap 000000000270d8a0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07440] added dtor for sub_bitmap 000000000270d520, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07442] added dtor for sub_bitmap 000000000270e4e0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07445] added dtor for sub_bitmap 000000000270cfe0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07448] added dtor for sub_bitmap 000000000270dfa0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07450] added dtor for sub_bitmap 000000000270e860, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07453] added dtor for sub_bitmap 000000000270ebe0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07455] added dtor for sub_bitmap 000000000270e6a0, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07458] added dtor for sub_bitmap 000000000270d360, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07460] added dtor for sub_bitmap 000000000270ce20, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07463] added dtor for sub_bitmap 000000000270da60, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07465] added dtor for sub_bitmap 000000000270e160, func 00007fff472f1bf8
dtor     D               dtor.c:196  _al_register_destructor          [   0.07468] added dtor for sub_bitmap 000000000270d1a0, func 00007fff472f1bf8
